year,sex,profession,income,net_worth
41,F,retired,-558.53,-18761.77
41,F,civil servant,9323.43,105002.86
41,M,service provider,9271.12,105410.20
41,M,fisher,2581.98,28279.23
41,M,civil servant,7674.79,81803.04
41,M,retired,-579.04,-18753.60
41,F,farmer,3076.48,35925.95
41,F,retired,3121.75,102985.23
41,M,service provider,9544.22,105425.70
41,M,civil servant,8723.05,88725.41
41,M,retired,3745.87,128790.39
41,F,farmer,2372.77,28231.86
41,M,service provider,9995.16,115475.53
41,F,craftsman,8008.95,86320.66
41,M,retired,4722.05,139316.66
41,F,fisher,2860.42,32651.99
41,F,homemaker,-465.31,-18860.86
41,M,service provider,9977.61,92860.94
41,M,fisher,4467.08,62477.06
41,F,fisher,2797.65,35382.09
41,M,farmer,1733.61,-3895.36
41,M,farmer,2261.47,24393.60
41,F,farmer,2072.96,22344.28
41,F,craftsman,7439.02,83357.20
41,F,fisher,4320.47,49222.69
41,F,craftsman,5753.80,57305.87
41,F,service provider,7648.65,77673.68
41,M,service provider,10963.88,129277.69
41,F,fisher,2436.92,28291.26
41,F,homemaker,-242.96,-11062.31
41,M,civil servant,9297.91,100738.95
41,M,homemaker,-116.79,-6351.31
41,M,homemaker,-380.59,-16334.97
41,F,farmer,1824.42,19196.45
41,M,homemaker,-520.45,-18981.59
41,F,retired,1165.84,36319.18
41,F,civil servant,7670.90,78036.18
41,F,homemaker,-514.07,-18936.04
41,M,civil servant,7168.58,67762.66
41,M,homemaker,-251.64,-11823.03
41,F,retired,1186.60,37494.14
41,F,civil servant,7541.83,70321.60
41,M,retired,2965.61,101003.93
41,M,homemaker,-221.88,-10292.65
41,M,retired,1717.73,55570.74
41,F,homemaker,-131.91,-7158.09
41,M,retired,1179.33,37737.88
41,M,retired,-555.11,-18764.57
41,M,civil servant,5916.25,47712.77
41,M,service provider,5585.77,47794.73
41,M,craftsman,4648.50,39182.91
41,F,farmer,1597.17,16545.20
41,F,homemaker,-85.73,-4969.26
41,M,craftsman,4664.09,39076.78
41,F,homemaker,-67.21,-4186.31
41,M,farmer,1573.37,15769.42
41,F,fisher,2332.98,25799.08
41,M,civil servant,5294.57,45538.95
41,F,homemaker,-54.32,-3453.08
41,F,craftsman,4152.75,35253.95
41,M,service provider,5395.15,43562.41
41,M,service provider,5217.56,40793.03
41,M,homemaker,-39.28,-2811.87
41,F,homemaker,-24.97,-2064.81
41,M,farmer,1369.28,14105.83
41,F,service provider,4929.00,38867.28
41,F,farmer,1428.63,13732.97
41,F,farmer,1419.09,13597.71
41,M,craftsman,3863.64,30217.47
41,X,craftsman,3744.32,28715.59
41,F,farmer,1182.50,4549.61
41,F,farmer,1374.75,13602.53
41,F,civil servant,4542.32,32643.76
41,M,unemployed,7.42,-120.51
41,M,craftsman,3554.79,27254.10
41,M,service provider,4265.64,30666.70
41,F,craftsman,3685.12,25955.85
41,F,farmer,1255.29,12859.19
41,F,fisher,1837.92,18716.41
41,F,farmer,1254.25,12535.55
41,M,farmer,1207.41,12509.14
41,F,fisher,1797.76,18026.45
41,M,homemaker,26.94,1151.52
41,F,fisher,1702.14,17049.44
41,M,homemaker,38.53,1877.29
41,F,unemployed,37.34,1873.26
41,F,service provider,4062.95,26840.11
41,F,fisher,1664.97,16460.14
41,M,homemaker,46.68,2530.75
41,M,unemployed,46.26,2518.04
41,F,farmer,1103.79,11896.03
41,M,craftsman,3185.44,20148.65
41,M,service provider,3871.06,23377.68
41,M,service provider,3760.63,23670.50
41,F,fisher,1655.41,16071.92
41,X,fisher,1650.58,15953.38
41,M,craftsman,3110.70,20267.18
41,F,service provider,3557.52,22182.77
41,F,farmer,1100.29,11824.76
41,M,farmer,1052.22,11727.89
41,F,civil servant,3640.16,22166.48
41,M,craftsman,3066.33,19094.40
41,M,homemaker,62.60,3864.66
41,F,fisher,1526.75,14360.00
41,F,homemaker,70.18,4524.93
41,M,fisher,1572.95,14347.20
41,F,craftsman,2970.12,17912.15
41,X,homemaker,68.10,4536.99
41,F,farmer,1021.01,11451.32
41,F,service provider,3712.68,20432.11
41,M,civil servant,3619.99,20582.68
41,F,craftsman,2935.82,16742.64
41,M,farmer,996.41,11040.63
41,F,fisher,1526.70,13940.59
41,X,homemaker,70.20,5155.44
41,M,homemaker,76.45,5172.51
41,F,fisher,1519.07,13912.60
41,F,unemployed,77.50,5171.14
41,M,service provider,3362.13,18947.29
41,F,craftsman,2705.84,16852.70
41,F,civil servant,3472.49,17980.34
41,M,unemployed,78.63,5865.78
41,M,civil servant,3399.64,18046.67
41,F,unemployed,78.45,5871.57
41,M,fisher,1456.73,13071.01
41,M,service provider,3239.78,17758.51
41,M,farmer,1005.36,10818.48
41,F,fisher,1359.85,13005.70
41,F,unemployed,84.13,6493.17
41,F,farmer,918.25,10668.40
41,F,craftsman,2659.29,15083.57
41,M,craftsman,2602.09,14963.98
41,F,homemaker,80.80,6493.72
41,M,homemaker,88.89,6508.42
41,F,civil servant,3216.72,16636.67
41,M,craftsman,2490.54,14852.94
41,M,fisher,1393.67,12731.33
41,F,farmer,932.62,10337.21
41,M,fisher,1296.33,12414.82
41,F,craftsman,2616.12,14178.04
41,M,homemaker,86.63,7119.56
41,M,service provider,2956.23,15361.06
41,F,service provider,3154.32,15573.33
41,M,homemaker,85.83,7125.02
41,F,service provider,3075.91,15497.60
41,M,homemaker,97.30,7854.40
41,F,craftsman,2423.64,13230.47
41,M,craftsman,2493.28,13292.80
41,M,homemaker,89.93,7843.57
41,M,homemaker,90.34,7847.85
41,M,service provider,2901.97,14393.36
41,F,homemaker,98.27,7849.35
41,M,homemaker,91.45,7845.94
41,M,unemployed,100.80,8419.86
41,M,homemaker,96.45,8410.59
41,M,craftsman,2206.81,12282.18
41,M,homemaker,92.97,8413.83
41,M,homemaker,98.52,8411.53
41,F,homemaker,99.05,8409.70
41,M,service provider,2869.94,13269.87
41,F,homemaker,96.43,8415.79
41,M,fisher,1171.78,10997.40
41,M,homemaker,97.47,8929.92
41,M,fisher,1187.18,11058.13
41,F,farmer,769.23,10237.31
41,M,homemaker,99.55,8928.39
41,F,service provider,2689.68,11959.52
41,M,fisher,1203.12,10975.29
41,M,service provider,2791.03,12009.99
41,M,unemployed,101.84,9504.68
41,F,civil servant,2665.33,11034.08
41,M,fisher,1100.81,10251.82
41,M,fisher,1116.28,10259.56
41,F,homemaker,101.36,9504.20
41,M,homemaker,98.29,9501.13
41,M,farmer,729.06,10065.95
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,X,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,X,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,X,child,0.00,10000.00
41,X,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,X,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,M,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
41,F,child,0.00,10000.00
42,M,unemployed,-124.32,-7006.63
42,M,retired,249.18,8093.28
42,F,civil servant,6332.51,56213.81
42,F,fisher,3482.45,42217.37
42,M,craftsman,5416.06,50082.83
42,M,retired,2066.89,68093.21
42,M,unemployed,-419.23,-16505.67
42,F,fisher,4659.23,65968.44
42,M,retired,1093.00,37607.10
42,M,craftsman,7421.19,86626.81
42,F,farmer,438.16,19812.58
42,F,homemaker,-129.98,-7021.02
42,M,retired,5115.94,142896.40
42,F,fisher,3238.71,6641.13
42,M,craftsman,6511.54,73491.71
42,F,fisher,2752.05,30580.77
42,F,fisher,3435.66,43668.18
42,F,service provider,7802.38,78350.80
42,X,homemaker,-423.48,-17384.22
42,F,civil servant,8014.94,86218.87
42,F,service provider,7725.62,74909.07
42,M,homemaker,-244.87,-11901.81
42,M,unemployed,-132.91,-7036.64
42,M,craftsman,8585.33,97938.45
42,M,retired,1178.45,37400.73
42,M,homemaker,-197.68,-9450.49
42,M,craftsman,6059.06,57093.65
42,M,farmer,492.70,21920.35
42,M,civil servant,11476.24,131317.12
42,F,retired,1083.22,37588.45
42,F,retired,1457.71,43101.53
42,F,fisher,5032.28,68025.32
42,M,farmer,475.40,20690.88
42,F,retired,-586.51,-19851.42
42,F,service provider,9290.70,87324.16
42,M,retired,2238.83,71539.40
42,F,fisher,2641.94,-2091.24
42,F,farmer,455.89,19921.89
42,M,farmer,738.76,28591.21
42,X,retired,4861.14,143687.93
42,M,retired,1162.12,37570.39
42,M,craftsman,5205.33,45365.46
42,F,service provider,8039.66,88690.79
42,F,civil servant,8654.54,96312.79
42,M,service provider,11407.06,132244.58
42,F,farmer,876.45,31044.73
42,X,homemaker,-118.39,-6351.96
42,M,fisher,2988.27,36484.84
42,M,civil servant,6880.45,71144.59
42,F,farmer,758.10,27879.03
42,M,fisher,4425.40,62864.26
42,M,retired,3870.90,113663.59
42,F,retired,2198.59,69154.44
42,F,farmer,1055.83,35528.60
42,M,homemaker,-501.30,-19975.03
42,F,farmer,828.62,29767.07
42,F,craftsman,6094.78,60345.83
42,F,craftsman,6958.90,72794.12
42,F,civil servant,7542.30,74853.29
42,M,unemployed,-387.15,-15697.99
42,F,farmer,727.39,27663.61
42,F,fisher,4338.12,60893.83
42,F,craftsman,6000.75,57261.63
42,M,civil servant,8582.61,92873.79
42,F,craftsman,7036.11,79831.51
42,M,civil servant,6016.82,-11202.50
42,F,fisher,2616.62,29191.78
42,M,civil servant,10177.63,114490.13
42,F,craftsman,6333.10,62880.12
42,M,retired,4677.48,145991.20
42,X,fisher,3109.86,27913.98
42,F,homemaker,-170.59,-8628.86
42,M,retired,3978.05,131616.33
42,M,fisher,2987.86,34710.94
42,M,farmer,388.00,18356.06
42,M,farmer,565.49,23135.24
42,F,fisher,4744.11,62741.41
42,F,craftsman,6193.11,60517.26
42,F,homemaker,-431.00,-17377.78
42,F,retired,3506.51,106616.16
42,F,civil servant,7171.56,12540.44
42,M,homemaker,-390.39,-16487.67
42,M,fisher,3417.45,27928.48
42,F,service provider,8106.75,85405.17
42,X,homemaker,-350.70,-14879.33
42,M,homemaker,-199.19,-9448.95
42,M,fisher,2549.62,29445.67
42,M,retired,2328.67,73604.50
42,M,craftsman,8262.76,93227.78
42,M,farmer,784.68,28442.47
42,M,craftsman,4580.21,11163.45
42,F,farmer,601.74,23880.78
42,M,fisher,4363.72,61967.44
42,M,retired,1452.28,40263.46
42,M,civil servant,10126.80,118193.25
42,X,farmer,503.35,22148.18
42,X,craftsman,5551.64,54468.17
42,F,homemaker,-156.12,-7873.89
42,M,homemaker,-560.03,-20118.37
42,M,craftsman,7892.65,86916.37
42,X,farmer,407.79,18171.57
42,F,farmer,819.44,30823.17
42,M,craftsman,5109.15,47693.09
42,F,fisher,3499.29,47084.89
42,M,craftsman,5801.02,55046.50
42,F,civil servant,11080.85,132383.30
42,F,craftsman,8877.19,101620.92
42,F,craftsman,9060.77,100552.75
42,M,homemaker,-522.53,-19975.05
42,F,retired,4290.58,138570.50
42,M,farmer,956.06,33962.41
42,M,service provider,10800.14,127814.76
42,M,retired,1147.03,37100.64
42,M,service provider,8471.40,93234.48
42,F,retired,2311.67,75647.41
42,M,fisher,3928.11,50474.24
42,F,retired,1303.98,39045.59
42,F,fisher,3282.26,39402.47
42,M,service provider,9304.36,104876.72
42,F,farmer,599.57,23990.58
42,M,farmer,465.68,20957.91
42,M,retired,4411.02,140095.77
42,F,craftsman,5407.30,42095.10
42,F,homemaker,-536.46,-20032.89
42,M,craftsman,7715.36,84121.75
42,M,retired,1114.45,37561.35
42,F,homemaker,-504.60,-20054.42
42,F,homemaker,-542.29,-20045.72
42,F,homemaker,-536.62,-20006.33
42,M,fisher,3567.89,43089.19
42,F,homemaker,-541.46,-20003.00
42,F,retired,-599.58,-19953.22
42,M,service provider,10146.14,124840.66
42,M,farmer,636.94,25406.70
42,F,fisher,3971.00,54833.29
42,F,farmer,356.91,17613.99
42,X,retired,2016.33,66897.60
42,M,fisher,2643.50,32213.18
42,M,retired,1411.33,45682.89
42,F,fisher,3452.25,44857.67
42,F,service provider,11333.62,130117.61
42,X,retired,1504.13,50403.43
42,M,homemaker,-524.40,-20026.09
42,F,unemployed,-152.53,-7879.16
42,F,craftsman,5318.62,52119.13
42,M,service provider,6048.90,17675.28
42,M,homemaker,-155.75,-7869.35
42,M,unemployed,-542.61,-20073.45
42,F,retired,-584.91,-20044.08
42,M,service provider,7540.64,82588.22
42,F,fisher,3545.68,47380.15
42,F,service provider,7310.17,67447.85
42,F,fisher,4090.61,55214.50
42,M,farmer,545.50,22919.37
42,F,retired,-590.99,-19912.41
42,F,civil servant,9778.65,109612.36
42,M,service provider,9872.70,110066.72
42,M,fisher,2664.81,29331.81
42,M,civil servant,7923.50,85484.96
42,M,retired,-573.91,-19887.16
42,F,farmer,1065.13,36178.69
42,F,retired,3353.66,104382.23
42,M,service provider,9579.34,109935.54
42,M,civil servant,8642.89,92767.03
42,M,retired,4154.90,130588.01
42,F,farmer,737.89,28320.97
42,M,service provider,10708.04,120549.72
42,F,craftsman,7802.84,89942.25
42,F,fisher,2762.77,33753.55
42,F,homemaker,-516.32,-19936.83
42,M,service provider,10089.47,97625.84
42,M,fisher,4777.38,64585.92
42,F,fisher,3024.55,36614.54
42,M,farmer,-114.44,-4569.46
42,M,farmer,607.23,24417.39
42,F,farmer,519.21,22303.83
42,F,craftsman,7468.85,86811.80
42,F,fisher,4385.08,51135.41
42,F,craftsman,5714.87,59883.48
42,F,service provider,8039.19,81413.44
42,M,retired,3695.13,130845.43
42,F,fisher,2679.00,29350.93
42,F,homemaker,-247.50,-11869.47
42,M,civil servant,9030.53,104974.39
42,M,homemaker,-129.80,-7040.76
42,M,homemaker,-425.58,-17320.21
42,F,farmer,408.33,19045.12
42,M,homemaker,-519.74,-20060.98
42,F,retired,1095.87,36587.28
42,F,civil servant,7573.95,81543.32
42,F,homemaker,-553.85,-20049.54
42,M,civil servant,7472.99,71219.33
42,M,homemaker,-278.95,-12661.63
42,F,retired,1244.36,37836.49
42,F,civil servant,7529.33,73806.43
42,M,retired,3247.34,102347.77
42,M,homemaker,-243.30,-11095.61
42,M,retired,1701.38,56141.61
42,F,homemaker,-149.33,-7867.07
42,M,retired,1094.50,38005.30
42,M,retired,-578.96,-19903.18
42,M,civil servant,5846.63,50356.26
42,M,service provider,5938.84,50484.32
42,M,craftsman,4594.25,41200.21
42,F,farmer,339.05,16324.59
42,F,homemaker,-93.70,-5622.61
42,M,craftsman,4579.37,41086.64
42,F,homemaker,-84.79,-4830.76
42,M,farmer,307.42,15517.18
42,F,fisher,2447.76,26743.13
42,M,civil servant,5490.77,48004.51
42,F,homemaker,-63.86,-4076.60
42,F,craftsman,4534.38,37241.31
42,M,service provider,5430.33,45997.75
42,M,service provider,5559.76,43293.09
42,M,homemaker,-52.29,-3423.81
42,F,homemaker,-37.16,-2661.62
42,M,farmer,264.89,13811.07
42,F,service provider,5359.75,41267.32
42,F,farmer,252.74,13426.06
42,F,farmer,247.48,13285.54
42,M,craftsman,3894.95,31885.11
42,X,craftsman,4108.76,30490.14
42,F,farmer,77.98,4067.93
42,F,farmer,240.96,13283.84
42,F,civil servant,4935.23,34831.55
42,M,unemployed,-2.06,-682.23
42,M,craftsman,3988.39,28968.47
42,M,service provider,4502.15,32637.94
42,F,craftsman,3590.14,27471.09
42,F,farmer,204.03,12503.57
42,F,fisher,2010.11,19441.63
42,F,farmer,193.71,12169.61
42,M,farmer,207.93,12157.42
42,F,fisher,1860.19,18676.72
42,M,homemaker,17.66,609.52
42,F,fisher,1874.06,17706.64
42,M,homemaker,28.51,1346.15
42,F,unemployed,28.93,1342.54
42,F,service provider,4505.77,28813.17
42,F,fisher,1832.46,17096.54
42,M,farmer,38.47,2009.57
42,M,unemployed,38.96,1997.35
42,F,farmer,184.31,11520.69
42,M,craftsman,3175.44,21456.55
42,M,service provider,3837.17,25016.44
42,M,service provider,4170.78,25476.06
42,F,fisher,1723.76,16653.98
42,X,fisher,1721.49,16534.30
42,M,craftsman,3391.08,21682.89
42,F,service provider,3812.17,23809.03
42,F,farmer,171.92,11437.02
42,M,farmer,162.49,11330.73
42,F,civil servant,3920.45,23846.88
42,M,craftsman,3006.83,20317.99
42,M,homemaker,57.80,3362.81
42,F,fisher,1580.51,14870.43
42,F,homemaker,59.99,4025.26
42,M,fisher,1643.83,14889.29
42,F,craftsman,2898.52,19081.58
42,X,homemaker,61.79,4039.12
42,F,farmer,151.21,11042.87
42,F,service provider,3917.65,22111.11
42,M,civil servant,3765.76,22185.74
42,F,craftsman,2884.72,17905.17
42,M,farmer,142.45,10623.42
42,F,fisher,1516.67,14419.10
42,X,homemaker,68.38,4664.16
42,M,homemaker,67.06,4679.91
42,F,fisher,1582.34,14423.94
42,F,unemployed,69.68,4681.16
42,M,service provider,3534.28,20434.60
42,F,craftsman,3045.47,18095.61
42,F,civil servant,3508.69,19454.86
42,M,unemployed,74.34,5380.47
42,M,civil servant,3565.50,19549.60
42,F,unemployed,76.86,5388.78
42,M,fisher,1397.57,13489.97
42,M,service provider,3552.59,19254.98
42,M,farmer,140.49,10399.32
42,F,fisher,1473.44,13462.59
42,F,unemployed,79.89,6013.41
42,F,farmer,127.26,10236.00
42,F,craftsman,2766.99,16187.24
42,M,craftsman,2831.71,16100.01
42,F,homemaker,84.34,6018.41
42,M,fisher,1271.54,6864.37
42,F,civil servant,3419.06,18066.37
42,M,craftsman,2590.09,15868.16
42,M,fisher,1480.21,13191.61
42,F,farmer,129.68,9907.24
42,M,fisher,1376.28,12823.13
42,F,craftsman,2510.70,15153.56
42,M,homemaker,89.83,6649.74
42,M,service provider,3307.23,16734.84
42,F,service provider,3363.95,16975.48
42,M,homemaker,84.15,6649.52
42,F,service provider,3069.36,16752.45
42,M,homemaker,92.58,7387.32
42,F,craftsman,2379.12,14140.20
42,M,craftsman,2427.38,14226.66
42,M,homemaker,90.40,7374.31
42,M,homemaker,89.14,7377.33
42,M,service provider,2941.30,15584.18
42,F,homemaker,90.55,7380.24
42,M,service provider,3139.81,9136.01
42,M,unemployed,97.85,7958.06
42,M,homemaker,99.33,7950.27
42,M,craftsman,2301.30,13153.00
42,M,homemaker,92.28,7946.46
42,M,homemaker,93.23,7945.11
42,F,homemaker,98.60,7948.65
42,M,service provider,2887.45,14433.77
42,F,homemaker,94.94,7951.08
42,M,fisher,1210.99,11323.07
42,M,homemaker,98.79,8469.05
42,M,fisher,1169.93,11363.27
